id,user_id,aquarium_id,param_type_name,test_kit_name,value,timestamp,note,created_on,updated_on
592,4,3,magnesium,generic_magnesium_ppm,1155.0,2023-12-10 15:16:00,"",2024-09-16 01:38:11.330673,2024-09-16 01:38:11.330673
593,4,3,magnesium,generic_magnesium_ppm,1155.0,2023-11-11 16:17:00,"",2024-09-16 01:38:11.454732,2024-09-16 01:38:11.454732
594,4,3,magnesium,generic_magnesium_ppm,1260.0,2023-10-29 13:12:00,"",2024-09-16 01:38:11.578862,2024-09-16 01:38:11.578862
595,4,3,magnesium,generic_magnesium_ppm,1230.0,2023-10-23 13:56:00,"",2024-09-16 01:38:11.702646,2024-09-16 01:38:11.702646
596,4,3,nitrate,generic_nitrate_ppm,11.7,2024-08-18 20:19:00,"",2024-09-16 01:38:11.82674,2024-09-16 01:38:11.82674
597,4,3,nitrate,generic_nitrate_ppm,11.3,2024-08-12 15:53:00,"",2024-09-16 01:38:11.951048,2024-09-16 01:38:11.951048
598,4,3,nitrate,generic_nitrate_ppm,12.3,2024-07-31 19:38:00,"",2024-09-16 01:38:12.075525,2024-09-16 01:38:12.075525
599,4,3,nitrate,generic_nitrate_ppm,12.8,2024-07-22 16:53:00,"",2024-09-16 01:38:12.199528,2024-09-16 01:38:12.199528
600,4,3,nitrate,generic_nitrate_ppm,13.4,2024-07-16 00:18:00,"",2024-09-16 01:38:12.324139,2024-09-16 01:38:12.324139
601,4,3,nitrate,generic_nitrate_ppm,22.6,2024-07-14 00:35:00,"",2024-09-16 01:38:12.448502,2024-09-16 01:38:12.448502
602,4,3,nitrate,generic_nitrate_ppm,21.6,2024-07-05 16:55:00,"",2024-09-16 01:38:12.572904,2024-09-16 01:38:12.572904
603,4,3,nitrate,generic_nitrate_ppm,42.6,2024-06-29 22:33:00,"",2024-09-16 01:38:12.69748,2024-09-16 01:38:12.69748
604,4,3,nitrate,generic_nitrate_ppm,26.6,2024-06-10 00:11:00,"",2024-09-16 01:38:12.821354,2024-09-16 01:38:12.821354
605,4,3,nitrate,generic_nitrate_ppm,25.1,2024-06-05 15:55:00,"",2024-09-16 01:38:12.945589,2024-09-16 01:38:12.945589
606,4,3,nitrate,generic_nitrate_ppm,23.6,2024-06-02 11:38:00,"",2024-09-16 01:38:13.070301,2024-09-16 01:38:13.070301
607,4,3,nitrate,generic_nitrate_ppm,31.4,2024-04-21 17:18:00,"",2024-09-16 01:38:13.194704,2024-09-16 01:38:13.194704
608,4,3,nitrate,generic_nitrate_ppm,24.4,2024-04-10 14:56:00,"",2024-09-16 01:38:13.319503,2024-09-16 01:38:13.319503
609,4,3,nitrate,generic_nitrate_ppm,16.2,2024-04-04 18:56:00,"",2024-09-16 01:38:13.443326,2024-09-16 01:38:13.443326
610,4,3,nitrate,generic_nitrate_ppm,22.6,2024-03-25 14:50:00,"",2024-09-16 01:38:13.568769,2024-09-16 01:38:13.568769
611,4,3,nitrate,generic_nitrate_ppm,22.6,2024-02-25 12:58:00,"",2024-09-16 01:38:13.692955,2024-09-16 01:38:13.692955
612,4,3,nitrate,generic_nitrate_ppm,24.8,2024-02-03 18:34:00,"",2024-09-16 01:38:13.8166,2024-09-16 01:38:13.8166
613,4,3,nitrate,generic_nitrate_ppm,19.9,2024-01-15 14:29:00,"",2024-09-16 01:38:13.940976,2024-09-16 01:38:13.940976
614,4,3,nitrate,generic_nitrate_ppm,20.3,2024-01-08 19:24:00,"",2024-09-16 01:38:14.065744,2024-09-16 01:38:14.065744
615,4,3,nitrate,generic_nitrate_ppm,16.0,2023-12-20 20:22:00,"",2024-09-16 01:38:14.190047,2024-09-16 01:38:14.190047
616,4,3,nitrate,generic_nitrate_ppm,15.0,2023-12-03 18:04:00,"",2024-09-16 01:38:14.31437,2024-09-16 01:38:14.31437
617,4,3,nitrate,generic_nitrate_ppm,11.6,2023-11-11 15:49:00,"",2024-09-16 01:38:14.438657,2024-09-16 01:38:14.438657
618,4,3,nitrate,generic_nitrate_ppm,28.7,2023-10-29 18:09:00,"",2024-09-16 01:38:14.563021,2024-09-16 01:38:14.563021
619,4,3,nitrate,generic_nitrate_ppm,25.7,2023-10-17 16:59:00,"",2024-09-16 01:38:14.686478,2024-09-16 01:38:14.686478
620,4,3,nitrate,generic_nitrate_ppm,24.9,2023-09-16 12:22:00,"",2024-09-16 01:38:14.811583,2024-09-16 01:38:14.811583
621,4,3,nitrate,generic_nitrate_ppm,26.7,2023-09-10 12:53:00,"",2024-09-16 01:38:14.935615,2024-09-16 01:38:14.935615
622,4,3,phosphate,generic_phosphate_ppm,0.07,2024-08-18 19:08:00,"",2024-09-16 01:38:15.060459,2024-09-16 01:38:15.060459
623,4,3,phosphate,generic_phosphate_ppm,0.11,2024-08-09 17:41:00,"",2024-09-16 01:38:15.184787,2024-09-16 01:38:15.184787
624,4,3,phosphate,generic_phosphate_ppm,0.1,2024-08-05 19:45:00,"",2024-09-16 01:38:15.308652,2024-09-16 01:38:15.308652
625,4,3,phosphate,generic_phosphate_ppm,0.12,2024-08-04 17:11:00,"",2024-09-16 01:38:15.433629,2024-09-16 01:38:15.433629
626,4,3,phosphate,generic_phosphate_ppm,0.2,2024-08-03 12:39:00,"",2024-09-16 01:38:15.558855,2024-09-16 01:38:15.558855
627,4,3,phosphate,generic_phosphate_ppm,0.2,2024-07-26 00:04:00,"",2024-09-16 01:38:15.687756,2024-09-16 01:38:15.687756
628,4,3,phosphate,generic_phosphate_ppm,0.2,2024-07-21 00:45:00,"",2024-09-16 01:38:15.811843,2024-09-16 01:38:15.811843
629,4,3,phosphate,generic_phosphate_ppm,0.17,2024-07-15 23:56:00,"",2024-09-16 01:38:15.936492,2024-09-16 01:38:15.936492
630,4,3,phosphate,generic_phosphate_ppm,0.23,2024-07-06 14:10:00,"",2024-09-16 01:38:16.061469,2024-09-16 01:38:16.061469
631,4,3,phosphate,generic_phosphate_ppm,0.27,2024-06-26 15:03:00,"",2024-09-16 01:38:16.186505,2024-09-16 01:38:16.186505
632,4,3,phosphate,generic_phosphate_ppm,0.19,2024-06-23 17:42:00,"",2024-09-16 01:38:16.310518,2024-09-16 01:38:16.310518
633,4,3,phosphate,generic_phosphate_ppm,0.43,2024-06-13 23:39:00,"",2024-09-16 01:38:16.434703,2024-09-16 01:38:16.434703
634,4,3,phosphate,generic_phosphate_ppm,0.3,2024-06-11 23:25:00,"",2024-09-16 01:38:16.559276,2024-09-16 01:38:16.559276
635,4,3,phosphate,generic_phosphate_ppm,0.2,2024-06-11 00:21:00,"",2024-09-16 01:38:16.683415,2024-09-16 01:38:16.683415
636,4,3,phosphate,generic_phosphate_ppm,0.24,2024-06-10 00:04:00,"",2024-09-16 01:38:16.810598,2024-09-16 01:38:16.810598
637,4,3,phosphate,generic_phosphate_ppm,0.33,2024-06-08 11:20:00,"",2024-09-16 01:38:16.940604,2024-09-16 01:38:16.940604
638,4,3,phosphate,generic_phosphate_ppm,0.29,2024-06-07 18:39:00,"",2024-09-16 01:38:17.07036,2024-09-16 01:38:17.07036
639,4,3,phosphate,generic_phosphate_ppm,0.27,2024-06-07 00:00:00,"",2024-09-16 01:38:17.19452,2024-09-16 01:38:17.19452
640,4,3,phosphate,generic_phosphate_ppm,0.3,2024-06-06 16:56:00,"",2024-09-16 01:38:17.317841,2024-09-16 01:38:17.317841
641,4,3,phosphate,generic_phosphate_ppm,0.31,2024-06-06 16:23:00,"",2024-09-16 01:38:17.441,2024-09-16 01:38:17.441
642,4,3,phosphate,generic_phosphate_ppm,0.25,2024-06-06 00:13:00,"",2024-09-16 01:38:17.564452,2024-09-16 01:38:17.564452
643,4,3,phosphate,generic_phosphate_ppm,0.21,2024-06-05 21:28:00,"",2024-09-16 01:38:17.688002,2024-09-16 01:38:17.688002
644,4,3,phosphate,generic_phosphate_ppm,0.32,2024-06-05 00:42:00,"",2024-09-16 01:38:17.811562,2024-09-16 01:38:17.811562
645,4,3,phosphate,generic_phosphate_ppm,0.35,2024-06-02 11:18:00,"",2024-09-16 01:38:17.93616,2024-09-16 01:38:17.93616
646,4,3,phosphate,generic_phosphate_ppm,0.32,2024-05-30 21:17:00,"",2024-09-16 01:38:18.060491,2024-09-16 01:38:18.060491
647,4,3,phosphate,generic_phosphate_ppm,0.28,2024-05-28 16:51:00,"",2024-09-16 01:38:18.184636,2024-09-16 01:38:18.184636
648,4,3,phosphate,generic_phosphate_ppm,0.42,2024-05-25 22:00:00,"",2024-09-16 01:38:18.309242,2024-09-16 01:38:18.309242
649,4,3,phosphate,generic_phosphate_ppm,0.29,2024-05-24 17:44:00,"",2024-09-16 01:38:18.433288,2024-09-16 01:38:18.433288
650,4,3,phosphate,generic_phosphate_ppm,0.35,2024-05-23 16:43:00,"",2024-09-16 01:38:18.557158,2024-09-16 01:38:18.557158
651,4,3,phosphate,generic_phosphate_ppm,0.51,2024-05-21 23:27:00,"",2024-09-16 01:38:18.681417,2024-09-16 01:38:18.681417
652,4,3,phosphate,generic_phosphate_ppm,0.25,2024-05-20 18:13:00,"",2024-09-16 01:38:18.805102,2024-09-16 01:38:18.805102
653,4,3,phosphate,generic_phosphate_ppm,0.32,2024-05-18 23:38:00,"",2024-09-16 01:38:18.928721,2024-09-16 01:38:18.928721
654,4,3,phosphate,generic_phosphate_ppm,0.26,2024-05-14 23:57:00,"",2024-09-16 01:38:19.052463,2024-09-16 01:38:19.052463
655,4,3,phosphate,generic_phosphate_ppm,0.2,2024-05-12 00:30:00,"",2024-09-16 01:38:19.177395,2024-09-16 01:38:19.177395
656,4,3,phosphate,generic_phosphate_ppm,0.33,2024-05-10 21:10:00,"",2024-09-16 01:38:19.302495,2024-09-16 01:38:19.302495
657,4,3,phosphate,generic_phosphate_ppm,0.38,2024-05-07 00:00:00,"",2024-09-16 01:38:19.426511,2024-09-16 01:38:19.426511
658,4,3,phosphate,generic_phosphate_ppm,0.44,2024-04-27 13:20:00,"",2024-09-16 01:38:19.549711,2024-09-16 01:38:19.549711
659,4,3,phosphate,generic_phosphate_ppm,0.37,2024-04-21 17:08:00,"",2024-09-16 01:38:19.675162,2024-09-16 01:38:19.675162
660,4,3,phosphate,generic_phosphate_ppm,0.4,2024-04-16 12:57:00,"",2024-09-16 01:38:19.799324,2024-09-16 01:38:19.799324
661,4,3,phosphate,generic_phosphate_ppm,0.47,2024-04-06 12:23:00,"",2024-09-16 01:38:19.922744,2024-09-16 01:38:19.922744
662,4,3,phosphate,generic_phosphate_ppm,0.4,2024-04-05 12:40:00,"",2024-09-16 01:38:20.047014,2024-09-16 01:38:20.047014
663,4,3,phosphate,generic_phosphate_ppm,0.55,2024-04-04 13:00:00,"",2024-09-16 01:38:20.173464,2024-09-16 01:38:20.173464
664,4,3,phosphate,generic_phosphate_ppm,0.4,2024-04-03 16:40:00,"",2024-09-16 01:38:20.297826,2024-09-16 01:38:20.297826
665,4,3,phosphate,generic_phosphate_ppm,0.42,2024-04-02 14:31:00,"",2024-09-16 01:38:20.423121,2024-09-16 01:38:20.423121
666,4,3,phosphate,generic_phosphate_ppm,0.57,2024-03-31 11:46:00,"",2024-09-16 01:38:20.547603,2024-09-16 01:38:20.547603
667,4,3,phosphate,generic_phosphate_ppm,0.26,2024-03-25 14:51:00,"",2024-09-16 01:38:20.672411,2024-09-16 01:38:20.672411
668,4,3,phosphate,generic_phosphate_ppm,0.36,2024-02-25 13:12:00,"",2024-09-16 01:38:20.796314,2024-09-16 01:38:20.796314
669,4,3,phosphate,generic_phosphate_ppm,0.4,2024-02-03 18:53:00,"",2024-09-16 01:38:20.918695,2024-09-16 01:38:20.918695
670,4,3,phosphate,generic_phosphate_ppm,0.26,2024-01-15 14:17:00,"",2024-09-16 01:38:21.042558,2024-09-16 01:38:21.042558
671,4,3,phosphate,generic_phosphate_ppm,0.12,2024-01-08 20:24:00,"",2024-09-16 01:38:21.166222,2024-09-16 01:38:21.166222
672,4,3,phosphate,generic_phosphate_ppm,0.3,2023-12-20 20:14:00,"",2024-09-16 01:38:21.290053,2024-09-16 01:38:21.290053
673,4,3,phosphate,generic_phosphate_ppm,0.29,2023-11-18 20:48:00,"",2024-09-16 01:38:21.414396,2024-09-16 01:38:21.414396
674,4,3,phosphate,generic_phosphate_ppm,0.27,2023-11-11 16:07:00,"",2024-09-16 01:38:21.538415,2024-09-16 01:38:21.538415
675,4,3,phosphate,generic_phosphate_ppm,0.26,2023-10-22 20:00:00,"",2024-09-16 01:38:21.662037,2024-09-16 01:38:21.662037
676,4,3,phosphate,generic_phosphate_ppm,0.23,2023-10-17 12:59:00,"",2024-09-16 01:38:21.786467,2024-09-16 01:38:21.786467
677,4,3,phosphate,generic_phosphate_ppm,0.24,2023-10-07 12:48:00,"",2024-09-16 01:38:21.910581,2024-09-16 01:38:21.910581
678,4,3,phosphate,generic_phosphate_ppm,0.32,2023-09-24 12:14:00,"",2024-09-16 01:38:22.035248,2024-09-16 01:38:22.035248
679,4,3,phosphate,generic_phosphate_ppm,0.48,2023-09-17 19:46:00,"",2024-09-16 01:38:22.158844,2024-09-16 01:38:22.158844
680,4,3,phosphate,generic_phosphate_ppm,0.23,2023-09-15 21:53:00,"",2024-09-16 01:38:22.282376,2024-09-16 01:38:22.282376
681,4,3,phosphate,generic_phosphate_ppm,0.58,2023-09-10 12:31:00,"",2024-09-16 01:38:22.405988,2024-09-16 01:38:22.405988
682,4,3,phosphate,generic_phosphate_ppm,0.3,2023-09-01 20:03:00,"",2024-09-16 01:38:22.530186,2024-09-16 01:38:22.530186
683,4,3,alkalinity,salifert_alkalinity,7.209183673469386,2024-06-01 01:10:16.914267,"",2024-09-16 01:38:22.654686,2024-09-16 01:38:22.654686
684,4,3,alkalinity,salifert_alkalinity,7.369387755102041,2024-05-30 10:56:18.165718,"",2024-09-16 01:38:22.778419,2024-09-16 01:38:22.778419
685,4,3,alkalinity,salifert_alkalinity,7.689795918367347,2024-05-28 16:51:04.688888,"",2024-09-16 01:38:22.902376,2024-09-16 01:38:22.902376
686,4,3,alkalinity,salifert_alkalinity,7.689795918367347,2024-05-27 00:05:24.615884,"",2024-09-16 01:38:23.02551,2024-09-16 01:38:23.02551
687,4,3,alkalinity,salifert_alkalinity,7.689795918367347,2024-05-25 22:06:38.93369,"",2024-09-16 01:38:23.149387,2024-09-16 01:38:23.149387
688,4,3,alkalinity,salifert_alkalinity,7.689795918367347,2024-05-25 11:39:13.196386,"",2024-09-16 01:38:23.273122,2024-09-16 01:38:23.273122
689,4,3,alkalinity,salifert_alkalinity,7.689795918367347,2024-05-25 00:21:52.150089,"",2024-09-16 01:38:23.396711,2024-09-16 01:38:23.396711
690,4,3,alkalinity,salifert_alkalinity,7.85,2024-05-24 14:56:18.847197,"",2024-09-16 01:38:23.520605,2024-09-16 01:38:23.520605
691,4,3,alkalinity,salifert_alkalinity,8.170408163265307,2024-05-23 16:18:01.372379,"",2024-09-16 01:38:23.645591,2024-09-16 01:38:23.645591
692,4,3,alkalinity,salifert_alkalinity,8.330612244897958,2024-05-22 15:50:29.897478,"",2024-09-16 01:38:23.769406,2024-09-16 01:38:23.769406
693,4,3,alkalinity,salifert_alkalinity,8.010204081632654,2024-05-21 16:47:38.145797,"",2024-09-16 01:38:23.893707,2024-09-16 01:38:23.893707
694,4,3,alkalinity,salifert_alkalinity,8.170408163265307,2024-05-20 23:38:51.060807,"",2024-09-16 01:38:24.017837,2024-09-16 01:38:24.017837
695,4,3,alkalinity,salifert_alkalinity,8.010204081632654,2024-05-20 12:31:14.068745,"",2024-09-16 01:38:24.142524,2024-09-16 01:38:24.142524
696,4,3,alkalinity,salifert_alkalinity,7.85,2024-05-20 00:30:23.762725,"",2024-09-16 01:38:24.267024,2024-09-16 01:38:24.267024
697,4,3,alkalinity,salifert_alkalinity,8.010204081632654,2024-05-19 13:37:04.311289,"",2024-09-16 01:38:24.390606,2024-09-16 01:38:24.390606
698,4,3,alkalinity,salifert_alkalinity,7.85,2024-05-18 23:37:43.08196,"",2024-09-16 01:38:24.515208,2024-09-16 01:38:24.515208
699,4,3,alkalinity,salifert_alkalinity,7.689795918367347,2024-05-18 11:22:20.485307,"",2024-09-16 01:38:24.639526,2024-09-16 01:38:24.639526
700,4,3,alkalinity,salifert_alkalinity,7.85,2024-05-18 00:23:22.721383,"",2024-09-16 01:38:24.763233,2024-09-16 01:38:24.763233
701,4,3,alkalinity,salifert_alkalinity,7.529591836734694,2024-05-16 00:33:22.031332,"",2024-09-16 01:38:24.886634,2024-09-16 01:38:24.886634
702,4,3,alkalinity,salifert_alkalinity,7.209183673469386,2024-05-13 23:23:37.118745,"",2024-09-16 01:38:25.01076,2024-09-16 01:38:25.01076
703,4,3,alkalinity,salifert_alkalinity,7.209183673469386,2024-05-13 11:16:47.218042,"",2024-09-16 01:38:25.145308,2024-09-16 01:38:25.145308
704,4,3,alkalinity,salifert_alkalinity,7.209183673469386,2024-05-13 00:14:46.219023,"",2024-09-16 01:38:25.269615,2024-09-16 01:38:25.269615
705,4,3,alkalinity,salifert_alkalinity,7.209183673469386,2024-05-12 00:20:56.988041,"",2024-09-16 01:38:25.393331,2024-09-16 01:38:25.393331
706,4,3,alkalinity,salifert_alkalinity,7.369387755102041,2024-05-11 12:02:16.373864,"",2024-09-16 01:38:25.517469,2024-09-16 01:38:25.517469
707,4,3,alkalinity,salifert_alkalinity,6.888775510204081,2024-05-10 23:40:54.538526,"",2024-09-16 01:38:25.642478,2024-09-16 01:38:25.642478
708,4,3,alkalinity,salifert_alkalinity,6.888775510204081,2024-05-09 23:54:27.303928,"",2024-09-16 01:38:25.768578,2024-09-16 01:38:25.768578
709,4,3,alkalinity,salifert_alkalinity,7.0489795918367335,2024-05-09 16:18:08.386722,"",2024-09-16 01:38:25.89713,2024-09-16 01:38:25.89713
710,4,3,alkalinity,salifert_alkalinity,7.0489795918367335,2024-05-08 23:36:52.695848,"",2024-09-16 01:38:26.0287,2024-09-16 01:38:26.0287
711,4,3,alkalinity,salifert_alkalinity,7.209183673469386,2024-05-07 23:48:50.775339,"",2024-09-16 01:38:26.155137,2024-09-16 01:38:26.155137
712,4,3,alkalinity,salifert_alkalinity,7.529591836734694,2024-05-06 23:32:05.984911,"",2024-09-16 01:38:26.27757,2024-09-16 01:38:26.27757
713,4,3,alkalinity,salifert_alkalinity,7.529591836734694,2024-05-05 11:58:29.989927,"",2024-09-16 01:38:26.40064,2024-09-16 01:38:26.40064
714,4,3,alkalinity,salifert_alkalinity,7.369387755102041,2024-05-04 23:46:24.635037,"",2024-09-16 01:38:26.524055,2024-09-16 01:38:26.524055
715,4,3,alkalinity,salifert_alkalinity,7.369387755102041,2024-05-04 12:36:00.533783,"",2024-09-16 01:38:26.648764,2024-09-16 01:38:26.648764
716,4,3,alkalinity,salifert_alkalinity,7.289285714285715,2024-05-04 00:09:40.823409,"",2024-09-16 01:38:26.778638,2024-09-16 01:38:26.778638
717,4,3,alkalinity,salifert_alkalinity,7.449489795918367,2024-05-03 16:52:16.363888,"",2024-09-16 01:38:26.909632,2024-09-16 01:38:26.909632
718,4,3,alkalinity,salifert_alkalinity,7.369387755102041,2024-05-02 23:52:10.611464,"",2024-09-16 01:38:27.036908,2024-09-16 01:38:27.036908
719,4,3,alkalinity,salifert_alkalinity,7.209183673469386,2024-05-01 23:45:24.174942,"",2024-09-16 01:38:27.160408,2024-09-16 01:38:27.160408
720,4,3,alkalinity,salifert_alkalinity,7.529591836734694,2024-05-01 16:41:55.123675,"",2024-09-16 01:38:27.284693,2024-09-16 01:38:27.284693
721,4,3,alkalinity,salifert_alkalinity,7.689795918367347,2024-04-30 17:03:55.600575,"",2024-09-16 01:38:27.40901,2024-09-16 01:38:27.40901
722,4,3,alkalinity,salifert_alkalinity,7.689795918367347,2024-04-28 23:25:35.9239,"",2024-09-16 01:38:27.533274,2024-09-16 01:38:27.533274
723,4,3,alkalinity,salifert_alkalinity,7.689795918367347,2024-04-28 11:35:18.280853,"",2024-09-16 01:38:27.663462,2024-09-16 01:38:27.663462
724,4,3,alkalinity,salifert_alkalinity,8.330612244897958,2024-04-22 13:41:17.048083,"",2024-09-16 01:38:27.786815,2024-09-16 01:38:27.786815
725,4,3,alkalinity,salifert_alkalinity,8.170408163265307,2024-04-21 11:35:58.27816,"",2024-09-16 01:38:27.911619,2024-09-16 01:38:27.911619
726,4,3,alkalinity,salifert_alkalinity,8.170408163265307,2024-04-20 23:48:48.174374,"",2024-09-16 01:38:28.0361,2024-09-16 01:38:28.0361
727,4,3,alkalinity,salifert_alkalinity,8.330612244897958,2024-04-20 12:10:27.771681,"",2024-09-16 01:38:28.160161,2024-09-16 01:38:28.160161
728,4,3,calcium,generic_calcium_ppm,425.0,2024-05-08 23:42:10.083772,"",2024-09-16 01:38:28.283792,2024-09-16 01:38:28.283792
729,4,3,calcium,generic_calcium_ppm,440.0,2024-05-05 12:03:17.545024,"",2024-09-16 01:38:28.407428,2024-09-16 01:38:28.407428
730,4,3,calcium,generic_calcium_ppm,395.0,2024-05-04 00:24:29.429558,"",2024-09-16 01:38:28.532034,2024-09-16 01:38:28.532034
731,4,3,magnesium,generic_magnesium_ppm,1380.0,2024-05-04 00:33:19.063471,"",2024-09-16 01:38:28.65592,2024-09-16 01:38:28.65592
732,4,3,magnesium,generic_magnesium_ppm,1395.0,2024-04-19 19:28:03.951358,"",2024-09-16 01:38:28.77999,2024-09-16 01:38:28.77999
733,4,3,nitrate,generic_nitrate_ppm,17.1,2024-05-24 18:22:39.769049,"",2024-09-16 01:38:28.905196,2024-09-16 01:38:28.905196
734,4,3,nitrate,generic_nitrate_ppm,23.8,2024-05-22 15:40:11.92318,"",2024-09-16 01:38:29.02955,2024-09-16 01:38:29.02955
735,4,3,nitrate,generic_nitrate_ppm,28.5,2024-05-18 11:57:31.90223,"",2024-09-16 01:38:29.15346,2024-09-16 01:38:29.15346
736,4,3,nitrate,generic_nitrate_ppm,29.5,2024-05-13 23:36:26.900238,"",2024-09-16 01:38:29.276711,2024-09-16 01:38:29.276711
737,4,3,nitrate,generic_nitrate_ppm,33.2,2024-05-10 11:16:08.778057,"",2024-09-16 01:38:29.400396,2024-09-16 01:38:29.400396
738,4,3,nitrate,generic_nitrate_ppm,35.7,2024-05-07 00:01:17.377058,"",2024-09-16 01:38:29.524105,2024-09-16 01:38:29.524105
739,4,3,nitrate,generic_nitrate_ppm,31.8,2024-04-27 13:47:30.706531,"",2024-09-16 01:38:29.648635,2024-09-16 01:38:29.648635
740,4,3,nitrate,generic_nitrate_ppm,28.3,2024-04-17 14:01:44.627036,"",2024-09-16 01:38:29.772181,2024-09-16 01:38:29.772181
741,4,3,phosphate,generic_phosphate_ppm,0.26,2024-05-15 00:01:08.46133,"",2024-09-16 01:38:29.896052,2024-09-16 01:38:29.896052
742,4,3,phosphate,generic_phosphate_ppm,0.2,2024-05-15 00:00:46.315386,"",2024-09-16 01:38:30.02056,2024-09-16 01:38:30.02056
743,4,3,phosphate,generic_phosphate_ppm,0.005,2024-04-28 12:37:03.348457,"",2024-09-16 01:38:30.144252,2024-09-16 01:38:30.144252
744,4,3,phosphate,generic_phosphate_ppm,0.09,2024-04-17 17:49:28.886502,"",2024-09-16 01:38:30.268373,2024-09-16 01:38:30.268373
746,4,3,alkalinity,salifert_alkalinity,7.05,2024-09-16 18:27:00,After water change on Monday.,2024-09-16 18:27:37.17576,2024-09-16 18:28:20.184931
